city,month,avg_high_tem,avg_low_tem,extreme_high_tem,extreme_low_tem,avg_air_quality,best_air,best_air_date,worst_air,worst_air_date
中山,2020-12,19.0,13.0,27.0,5.0,81.0,31.0,2020-12-14,132.0,2020-12-27
中山,2020-11,25.0,18.0,30.0,10.0,51.0,12.0,2020-11-20,90.0,2020-11-06
中山,2020-10,27.0,21.0,32.0,16.0,53.0,21.0,2020-10-13,85.0,2020-10-26
中山,2020-09,31.0,25.0,35.0,24.0,37.0,9.0,2020-09-10,65.0,2020-09-03
中山,2020-08,32.0,26.0,36.0,24.0,33.0,9.0,2020-08-04,58.0,2020-08-31
中山,2020-07,34.0,27.0,36.0,26.0,17.0,8.0,2020-07-17,27.0,2020-07-14
中山,2020-06,32.0,26.0,35.0,25.0,16.0,8.0,2020-06-02,24.0,2020-06-08
中山,2020-05,31.0,24.0,35.0,22.0,88.0,18.0,2020-05-06,159.0,2020-05-28
中山,2020-04,25.0,17.0,32.0,14.0,79.0,18.0,2020-04-06,141.0,2020-04-27
中山,2020-03,25.0,18.0,31.0,14.0,36.0,18.0,2020-03-08,55.0,2020-03-06
中山,2020-02,21.0,14.0,27.0,7.0,39.0,13.0,2020-02-15,65.0,2020-02-10
中山,2020-01,21.0,14.0,28.0,8.0,43.0,11.0,2020-01-26,75.0,2020-01-20
中山,2019-12,22.0,14.0,28.0,10.0,77.0,23.0,2019-12-30,132.0,2019-12-29
中山,2019-11,26.0,18.0,29.0,15.0,69.0,33.0,2019-11-28,106.0,2019-11-20
中山,2019-10,30.0,22.0,35.0,19.0,73.0,20.0,2019-10-28,127.0,2019-10-11
中山,2019-09,32.0,24.0,35.0,22.0,67.0,11.0,2019-09-05,123.0,2019-09-28
中山,2019-08,32.0,26.0,37.0,25.0,36.0,11.0,2019-08-17,61.0,2019-08-24
中山,2019-07,33.0,26.0,37.0,25.0,37.0,10.0,2019-07-31,64.0,2019-07-17
中山,2019-06,32.0,26.0,36.0,24.0,31.0,9.0,2019-06-21,54.0,2019-06-14
中山,2019-05,28.0,23.0,35.0,19.0,40.0,13.0,2019-05-06,67.0,2019-05-31
中山,2019-04,28.0,22.0,33.0,18.0,37.0,6.0,2019-04-18,69.0,2019-04-05
中山,2019-03,23.0,17.0,30.0,14.0,38.0,10.0,2019-03-23,67.0,2019-03-17
中山,2019-02,23.0,16.0,28.0,13.0,64.0,10.0,2019-02-23,118.0,2019-02-28
中山,2019-01,20.0,13.0,25.0,6.0,105.0,32.0,2019-01-29,178.0,2019-01-07
中山,2018-12,20.0,14.0,28.0,7.0,56.0,21.0,2018-12-11,91.0,2018-12-19
中山,2018-11,25.0,19.0,29.0,15.0,71.0,16.0,2018-11-21,127.0,2018-11-09
中山,2018-10,27.0,21.0,31.0,17.0,63.0,28.0,2018-10-04,98.0,2018-10-24
中山,2018-09,31.0,24.0,35.0,23.0,48.0,10.0,2018-09-02,87.0,2018-09-10
中山,2018-08,31.0,25.0,35.0,24.0,56.0,11.0,2018-08-12,102.0,2018-08-24
中山,2018-07,32.0,26.0,36.0,25.0,53.0,9.0,2018-07-15,97.0,2018-07-31
中山,2018-06,31.0,25.0,34.0,25.0,40.0,10.0,2018-06-06,70.0,2018-06-11
中山,2018-05,31.0,25.0,36.0,22.0,37.0,19.0,2018-05-09,56.0,2018-05-03
中山,2018-04,26.0,19.0,31.0,13.0,51.0,26.0,2018-04-12,76.0,2018-04-18
中山,2018-03,24.0,16.0,28.0,10.0,46.0,20.0,2018-03-08,72.0,2018-03-26
中山,2018-02,19.0,12.0,26.0,5.0,80.0,18.0,2018-02-22,142.0,2018-02-10
中山,2018-01,18.0,11.0,25.0,5.0,96.0,19.0,2018-01-08,173.0,2018-01-22
中山,2017-12,20.0,13.0,24.0,8.0,93.0,33.0,2017-12-01,153.0,2017-12-10
中山,2017-11,23.0,17.0,29.0,12.0,54.0,0.0,2017-11-01,108.0,2017-11-10
中山,2017-10,27.0,19.0,33.0,0.0,0.0,0.0,2017-10-01,0.0,2017-10-01
中山,2017-09,32.0,25.0,35.0,25.0,0.0,0.0,2017-09-01,0.0,2017-09-01
中山,2017-08,33.0,26.0,37.0,24.0,0.0,0.0,2017-08-01,0.0,2017-08-01
中山,2017-07,31.0,26.0,36.0,24.0,0.0,0.0,2017-07-01,0.0,2017-07-01
中山,2017-06,32.0,26.0,35.0,24.0,0.0,0.0,2017-06-01,0.0,2017-06-01
中山,2017-05,29.0,23.0,32.0,22.0,0.0,0.0,2017-05-01,0.0,2017-05-01
中山,2017-04,26.0,19.0,33.0,13.0,0.0,0.0,2017-04-01,0.0,2017-04-01
中山,2017-03,21.0,16.0,29.0,11.0,0.0,0.0,2017-03-01,0.0,2017-03-01
中山,2017-02,20.0,12.0,27.0,7.0,0.0,0.0,2017-02-01,0.0,2017-02-01
中山,2017-01,20.0,14.0,27.0,9.0,0.0,0.0,2017-01-01,0.0,2017-01-01
中山,2016-12,21.0,14.0,26.0,9.0,0.0,0.0,2016-12-01,0.0,2016-12-01
中山,2016-11,23.0,17.0,30.0,11.0,0.0,0.0,2016-11-01,0.0,2016-11-01
中山,2016-10,29.0,23.0,32.0,20.0,0.0,0.0,2016-10-01,0.0,2016-10-01
中山,2016-09,31.0,25.0,35.0,20.0,0.0,0.0,2016-09-01,0.0,2016-09-01
中山,2016-08,32.0,25.0,36.0,24.0,0.0,0.0,2016-08-01,0.0,2016-08-01
中山,2016-07,33.0,26.0,36.0,25.0,0.0,0.0,2016-07-01,0.0,2016-07-01
中山,2016-06,32.0,26.0,35.0,24.0,0.0,0.0,2016-06-01,0.0,2016-06-01
中山,2016-05,29.0,24.0,34.0,21.0,0.0,0.0,2016-05-01,0.0,2016-05-01
中山,2016-04,27.0,21.0,30.0,19.0,0.0,0.0,2016-04-01,0.0,2016-04-01
中山,2016-03,21.0,15.0,27.0,9.0,0.0,0.0,2016-03-01,0.0,2016-03-01
中山,2016-02,17.0,11.0,26.0,6.0,0.0,0.0,2016-02-01,0.0,2016-02-01
中山,2016-01,16.0,11.0,24.0,2.0,0.0,0.0,2016-01-01,0.0,2016-01-01
中山,2015-12,18.0,13.0,26.0,8.0,0.0,0.0,2015-12-01,0.0,2015-12-01
中山,2015-11,26.0,20.0,30.0,13.0,0.0,0.0,2015-11-01,0.0,2015-11-01
中山,2015-10,28.0,22.0,31.0,18.0,0.0,0.0,2015-10-01,0.0,2015-10-01
中山,2015-09,31.0,25.0,34.0,23.0,0.0,0.0,2015-09-01,0.0,2015-09-01
中山,2015-08,33.0,26.0,36.0,24.0,0.0,0.0,2015-08-01,0.0,2015-08-01
中山,2015-07,32.0,26.0,35.0,24.0,0.0,0.0,2015-07-01,0.0,2015-07-01
中山,2015-06,33.0,27.0,35.0,25.0,0.0,0.0,2015-06-01,0.0,2015-06-01
中山,2015-05,30.0,25.0,34.0,23.0,0.0,0.0,2015-05-01,0.0,2015-05-01
中山,2015-04,26.0,19.0,30.0,14.0,0.0,0.0,2015-04-01,0.0,2015-04-01
中山,2015-03,22.0,17.0,28.0,12.0,0.0,0.0,2015-03-01,0.0,2015-03-01
中山,2015-02,21.0,13.0,26.0,9.0,0.0,0.0,2015-02-01,0.0,2015-02-01
中山,2015-01,19.0,11.0,24.0,8.0,0.0,0.0,2015-01-01,0.0,2015-01-01
中山,2014-12,17.0,10.0,24.0,7.0,0.0,0.0,2014-12-01,0.0,2014-12-01
中山,2014-11,24.0,18.0,30.0,15.0,0.0,0.0,2014-11-01,0.0,2014-11-01
中山,2014-10,29.0,22.0,32.0,20.0,0.0,0.0,2014-10-01,0.0,2014-10-01
中山,2014-09,32.0,25.0,35.0,24.0,0.0,0.0,2014-09-01,0.0,2014-09-01
中山,2014-08,32.0,25.0,35.0,25.0,0.0,0.0,2014-08-01,0.0,2014-08-01
中山,2014-07,32.0,27.0,36.0,24.0,0.0,0.0,2014-07-01,0.0,2014-07-01
中山,2014-06,30.0,28.0,35.0,24.0,0.0,0.0,2014-06-01,0.0,2014-06-01
中山,2014-05,29.0,23.0,35.0,18.0,0.0,0.0,2014-05-01,0.0,2014-05-01
中山,2014-04,26.0,20.0,30.0,17.0,0.0,0.0,2014-04-01,0.0,2014-04-01
中山,2014-03,21.0,16.0,28.0,11.0,0.0,0.0,2014-03-01,0.0,2014-03-01
中山,2014-02,18.0,11.0,27.0,4.0,0.0,0.0,2014-02-01,0.0,2014-02-01
中山,2014-01,20.0,10.0,26.0,7.0,0.0,0.0,2014-01-01,0.0,2014-01-01
中山,2013-12,18.0,9.0,24.0,6.0,0.0,0.0,2013-12-01,0.0,2013-12-01
中山,2013-11,23.0,17.0,29.0,9.0,0.0,0.0,2013-11-01,0.0,2013-11-01
中山,2013-10,28.0,20.0,31.0,16.0,0.0,0.0,2013-10-01,0.0,2013-10-01
中山,2013-09,30.0,24.0,34.0,23.0,0.0,0.0,2013-09-01,0.0,2013-09-01
中山,2013-08,31.0,25.0,35.0,24.0,0.0,0.0,2013-08-01,0.0,2013-08-01
中山,2013-07,31.0,25.0,35.0,23.0,0.0,0.0,2013-07-01,0.0,2013-07-01
中山,2013-06,31.0,25.0,35.0,21.0,0.0,0.0,2013-06-01,0.0,2013-06-01
中山,2013-05,29.0,23.0,34.0,19.0,0.0,0.0,2013-05-01,0.0,2013-05-01
中山,2013-04,24.0,19.0,29.0,14.0,0.0,0.0,2013-04-01,0.0,2013-04-01
中山,2013-03,24.0,17.0,29.0,11.0,0.0,0.0,2013-03-01,0.0,2013-03-01
中山,2013-02,22.0,15.0,27.0,9.0,0.0,0.0,2013-02-01,0.0,2013-02-01
中山,2013-01,18.0,11.0,23.0,6.0,0.0,0.0,2013-01-01,0.0,2013-01-01
中山,2012-12,19.0,13.0,26.0,5.0,0.0,0.0,2012-12-01,0.0,2012-12-01
中山,2012-11,24.0,17.0,29.0,11.0,0.0,0.0,2012-11-01,0.0,2012-11-01
中山,2012-10,29.0,21.0,31.0,17.0,0.0,0.0,2012-10-01,0.0,2012-10-01
中山,2012-09,31.0,24.0,34.0,21.0,0.0,0.0,2012-09-01,0.0,2012-09-01
中山,2012-08,33.0,26.0,36.0,25.0,0.0,0.0,2012-08-01,0.0,2012-08-01
中山,2012-07,32.0,25.0,35.0,24.0,0.0,0.0,2012-07-01,0.0,2012-07-01
中山,2012-06,31.0,25.0,35.0,24.0,0.0,0.0,2012-06-01,0.0,2012-06-01
中山,2012-05,30.0,25.0,34.0,24.0,0.0,0.0,2012-05-01,0.0,2012-05-01
中山,2012-04,27.0,22.0,32.0,20.0,0.0,0.0,2012-04-01,0.0,2012-04-01
中山,2012-03,21.0,16.0,28.0,9.0,0.0,0.0,2012-03-01,0.0,2012-03-01
中山,2012-02,17.0,12.0,25.0,8.0,0.0,0.0,2012-02-01,0.0,2012-02-01
中山,2012-01,14.0,10.0,22.0,4.0,0.0,0.0,2012-01-01,0.0,2012-01-01
中山,2011-12,19.0,11.0,24.0,7.0,0.0,0.0,2011-12-01,0.0,2011-12-01
中山,2011-11,25.0,18.0,30.0,15.0,0.0,0.0,2011-11-01,0.0,2011-11-01
中山,2011-10,27.0,21.0,31.0,19.0,0.0,0.0,2011-10-01,0.0,2011-10-01
中山,2011-09,31.0,24.0,34.0,22.0,0.0,0.0,2011-09-01,0.0,2011-09-01
中山,2011-08,33.0,26.0,35.0,25.0,0.0,0.0,2011-08-01,0.0,2011-08-01
中山,2011-07,32.0,25.0,35.0,25.0,0.0,0.0,2011-07-01,0.0,2011-07-01
中山,2011-06,31.0,25.0,35.0,24.0,0.0,0.0,2011-06-01,0.0,2011-06-01
中山,2011-05,29.0,23.0,33.0,20.0,0.0,0.0,2011-05-01,0.0,2011-05-01
中山,2011-04,27.0,19.0,31.0,15.0,0.0,0.0,2011-04-01,0.0,2011-04-01
中山,2011-03,20.0,14.0,27.0,11.0,0.0,0.0,2011-03-01,0.0,2011-03-01
中山,2011-02,18.0,12.0,26.0,7.0,0.0,0.0,2011-02-01,0.0,2011-02-01
中山,2011-01,16.0,9.0,22.0,6.0,0.0,0.0,2011-01-01,0.0,2011-01-01
昭通,2022-04,20.0,8.0,31.0,0.0,32.0,9.0,2022-04-30,56.0,2022-04-27
昭通,2022-03,21.0,6.0,28.0,2.0,43.0,17.0,2022-03-26,69.0,2022-03-13
昭通,2022-02,8.0,0.0,20.0,-3.0,42.0,15.0,2022-02-22,69.0,2022-02-03
昭通,2022-01,11.0,1.0,19.0,-16.0,57.0,10.0,2022-01-28,105.0,2022-01-04
昭通,2021-12,10.0,0.0,24.0,-15.0,90.0,21.0,2021-12-11,159.0,2021-12-04
昭通,2021-11,12.0,3.0,27.0,-9.0,62.0,16.0,2021-11-21,109.0,2021-11-20
昭通,2021-10,18.0,10.0,28.0,0.0,25.0,9.0,2021-10-14,41.0,2021-10-25
昭通,2021-09,24.0,14.0,34.0,8.0,39.0,11.0,2021-09-01,67.0,2021-09-29
昭通,2021-08,26.0,17.0,34.0,12.0,29.0,6.0,2021-08-13,53.0,2021-08-02
昭通,2021-07,25.0,16.0,38.0,13.0,31.0,11.0,2021-07-11,52.0,2021-07-26
昭通,2021-06,25.0,16.0,35.0,10.0,29.0,12.0,2021-06-14,47.0,2021-06-11
昭通,2021-05,23.0,13.0,36.0,8.0,33.0,14.0,2021-05-04,52.0,2021-05-02
昭通,2021-04,20.0,9.0,31.0,5.0,61.0,21.0,2021-04-18,101.0,2021-04-29
昭通,2021-03,18.0,6.0,28.0,0.0,54.0,27.0,2021-03-09,82.0,2021-03-14
昭通,2021-02,14.0,3.0,26.0,0.0,81.0,8.0,2021-02-26,154.0,2021-02-10
昭通,2021-01,7.0,-1.0,19.0,-5.0,175.0,27.0,2021-01-09,324.0,2021-01-14
昭通,2020-12,5.0,-1.0,16.0,-4.0,105.0,18.0,2020-12-12,193.0,2020-12-08
昭通,2020-11,14.0,4.0,23.0,0.0,83.0,25.0,2020-11-20,141.0,2020-11-23
昭通,2020-10,16.0,9.0,29.0,4.0,59.0,15.0,2020-10-28,104.0,2020-10-23
昭通,2020-09,19.0,13.0,26.0,10.0,42.0,19.0,2020-09-13,65.0,2020-09-01
昭通,2020-08,26.0,16.0,29.0,13.0,56.0,22.0,2020-08-30,90.0,2020-08-12
昭通,2020-07,25.0,17.0,29.0,13.0,51.0,17.0,2020-07-18,85.0,2020-07-02
昭通,2020-06,25.0,16.0,30.0,8.0,43.0,19.0,2020-06-15,67.0,2020-06-03
昭通,2020-05,24.0,11.0,33.0,7.0,53.0,27.0,2020-05-27,79.0,2020-05-10
昭通,2020-04,18.0,6.0,30.0,1.0,79.0,27.0,2020-04-23,131.0,2020-04-15
昭通,2020-03,20.0,5.0,28.0,1.0,53.0,21.0,2020-03-03,85.0,2020-03-08
昭通,2020-02,14.0,1.0,23.0,-4.0,62.0,18.0,2020-02-10,106.0,2020-02-19
昭通,2020-01,12.0,0.0,24.0,-2.0,59.0,16.0,2020-01-30,103.0,2020-01-07
昭通,2019-12,12.0,0.0,21.0,-2.0,83.0,25.0,2019-12-15,141.0,2019-12-24
昭通,2019-11,15.0,4.0,22.0,0.0,82.0,22.0,2019-11-04,142.0,2019-11-23
昭通,2019-10,18.0,10.0,27.0,5.0,65.0,19.0,2019-10-21,112.0,2019-10-29
昭通,2019-09,22.0,13.0,27.0,8.0,41.0,0.0,2019-09-30,83.0,2019-09-03
昭通,2019-08,25.0,16.0,31.0,13.0,54.0,21.0,2019-08-31,87.0,2019-08-11
昭通,2019-07,24.0,16.0,31.0,13.0,48.0,20.0,2019-07-07,77.0,2019-07-05
昭通,2019-06,24.0,15.0,32.0,11.0,42.0,19.0,2019-06-24,66.0,2019-06-03
昭通,2019-05,22.0,11.0,31.0,8.0,40.0,19.0,2019-05-08,61.0,2019-05-20
昭通,2019-04,24.0,10.0,32.0,5.0,54.0,14.0,2019-04-05,94.0,2019-04-20
昭通,2019-03,17.0,4.0,28.0,1.0,59.0,29.0,2019-03-16,89.0,2019-03-30
昭通,2019-02,18.0,1.0,25.0,-2.0,73.0,24.0,2019-02-24,122.0,2019-02-04
昭通,2019-01,13.0,0.0,19.0,-3.0,115.0,24.0,2019-01-01,206.0,2019-01-02
昭通,2018-12,12.0,0.0,20.0,-6.0,61.0,18.0,2018-12-26,104.0,2018-12-18
昭通,2018-11,15.0,2.0,22.0,-1.0,120.0,14.0,2018-11-05,227.0,2018-11-28
昭通,2018-10,15.0,7.0,24.0,5.0,53.0,18.0,2018-10-27,88.0,2018-10-31
昭通,2018-09,21.0,13.0,29.0,10.0,39.0,35.0,2018-09-25,43.0,2018-09-01
昭通,2018-08,24.0,16.0,28.0,13.0,28.0,14.0,2018-08-04,43.0,2018-08-29
昭通,2018-07,25.0,17.0,29.0,16.0,31.0,12.0,2018-07-07,50.0,2018-07-24
昭通,2018-06,23.0,14.0,29.0,11.0,32.0,11.0,2018-06-11,54.0,2018-06-07
昭通,2018-05,23.0,12.0,32.0,10.0,34.0,0.0,2018-05-30,69.0,2018-05-29
昭通,2018-04,21.0,8.0,28.0,2.0,36.0,15.0,2018-04-04,58.0,2018-04-28
昭通,2018-03,17.0,5.0,24.0,0.0,44.0,15.0,2018-03-04,73.0,2018-03-01
昭通,2018-02,11.0,0.0,25.0,-6.0,41.0,17.0,2018-02-15,65.0,2018-02-04
昭通,2018-01,10.0,0.0,21.0,-5.0,41.0,16.0,2018-01-27,66.0,2018-01-01
昭通,2017-12,8.0,0.0,21.0,-3.0,127.0,23.0,2017-12-15,232.0,2017-12-27
昭通,2017-11,14.0,4.0,23.0,-1.0,52.0,0.0,2017-11-01,105.0,2017-11-30
昭通,2017-10,17.0,9.0,28.0,0.0,0.0,0.0,2017-10-01,0.0,2017-10-01
昭通,2017-09,23.0,14.0,29.0,11.0,0.0,0.0,2017-09-01,0.0,2017-09-01
昭通,2017-08,26.0,16.0,30.0,14.0,0.0,0.0,2017-08-01,0.0,2017-08-01
昭通,2017-07,25.0,16.0,30.0,14.0,0.0,0.0,2017-07-01,0.0,2017-07-01
昭通,2017-06,21.0,13.0,29.0,12.0,0.0,0.0,2017-06-01,0.0,2017-06-01
昭通,2017-05,21.0,10.0,29.0,7.0,0.0,0.0,2017-05-01,0.0,2017-05-01
昭通,2017-04,20.0,8.0,29.0,6.0,0.0,0.0,2017-04-01,0.0,2017-04-01
昭通,2017-03,15.0,3.0,26.0,0.0,0.0,0.0,2017-03-01,0.0,2017-03-01
昭通,2017-02,13.0,1.0,22.0,-1.0,0.0,0.0,2017-02-01,0.0,2017-02-01
昭通,2017-01,12.0,0.0,20.0,-3.0,0.0,0.0,2017-01-01,0.0,2017-01-01
昭通,2016-12,11.0,1.0,20.0,-1.0,0.0,0.0,2016-12-01,0.0,2016-12-01
昭通,2016-11,14.0,3.0,25.0,0.0,0.0,0.0,2016-11-01,0.0,2016-11-01
昭通,2016-10,18.0,10.0,28.0,4.0,0.0,0.0,2016-10-01,0.0,2016-10-01
昭通,2016-09,19.0,13.0,26.0,10.0,0.0,0.0,2016-09-01,0.0,2016-09-01
昭通,2016-08,25.0,15.0,31.0,13.0,0.0,0.0,2016-08-01,0.0,2016-08-01
昭通,2016-07,26.0,16.0,31.0,13.0,0.0,0.0,2016-07-01,0.0,2016-07-01
昭通,2016-06,24.0,14.0,31.0,9.0,0.0,0.0,2016-06-01,0.0,2016-06-01
昭通,2016-05,23.0,12.0,30.0,7.0,0.0,0.0,2016-05-01,0.0,2016-05-01
昭通,2016-04,20.0,9.0,27.0,6.0,0.0,0.0,2016-04-01,0.0,2016-04-01
昭通,2016-03,17.0,5.0,25.0,1.0,0.0,0.0,2016-03-01,0.0,2016-03-01
昭通,2016-02,8.0,0.0,21.0,-4.0,0.0,0.0,2016-02-01,0.0,2016-02-01
昭通,2016-01,9.0,-1.0,16.0,-9.0,0.0,0.0,2016-01-01,0.0,2016-01-01
昭通,2015-12,9.0,0.0,17.0,-4.0,0.0,0.0,2015-12-01,0.0,2015-12-01
昭通,2015-11,18.0,6.0,23.0,3.0,0.0,0.0,2015-11-01,0.0,2015-11-01
昭通,2015-10,19.0,9.0,24.0,7.0,0.0,0.0,2015-10-01,0.0,2015-10-01
昭通,2015-09,21.0,13.0,26.0,9.0,0.0,0.0,2015-09-01,0.0,2015-09-01
昭通,2015-08,22.0,14.0,29.0,12.0,0.0,0.0,2015-08-01,0.0,2015-08-01
昭通,2015-07,24.0,13.0,31.0,11.0,0.0,0.0,2015-07-01,0.0,2015-07-01
昭通,2015-06,24.0,15.0,31.0,13.0,0.0,0.0,2015-06-01,0.0,2015-06-01
昭通,2015-05,23.0,12.0,29.0,9.0,0.0,0.0,2015-05-01,0.0,2015-05-01
昭通,2015-04,19.0,8.0,31.0,3.0,0.0,0.0,2015-04-01,0.0,2015-04-01
昭通,2015-03,20.0,5.0,30.0,1.0,0.0,0.0,2015-03-01,0.0,2015-03-01
昭通,2015-02,14.0,0.0,24.0,-2.0,0.0,0.0,2015-02-01,0.0,2015-02-01
昭通,2015-01,10.0,0.0,18.0,-2.0,0.0,0.0,2015-01-01,0.0,2015-01-01
昭通,2014-12,7.0,0.0,16.0,-5.0,0.0,0.0,2014-12-01,0.0,2014-12-01
昭通,2014-11,13.0,3.0,19.0,1.0,0.0,0.0,2014-11-01,0.0,2014-11-01
昭通,2014-10,20.0,9.0,26.0,7.0,0.0,0.0,2014-10-01,0.0,2014-10-01
昭通,2014-09,23.0,14.0,29.0,11.0,0.0,0.0,2014-09-01,0.0,2014-09-01
昭通,2014-08,23.0,15.0,29.0,13.0,0.0,0.0,2014-08-01,0.0,2014-08-01
昭通,2014-07,23.0,18.0,29.0,14.0,0.0,0.0,2014-07-01,0.0,2014-07-01
昭通,2014-06,19.0,17.0,31.0,13.0,0.0,0.0,2014-06-01,0.0,2014-06-01
昭通,2014-05,22.0,11.0,30.0,7.0,0.0,0.0,2014-05-01,0.0,2014-05-01
昭通,2014-04,21.0,9.0,29.0,4.0,0.0,0.0,2014-04-01,0.0,2014-04-01
昭通,2014-03,17.0,3.0,25.0,0.0,0.0,0.0,2014-03-01,0.0,2014-03-01
昭通,2014-02,13.0,0.0,23.0,-4.0,0.0,0.0,2014-02-01,0.0,2014-02-01
昭通,2014-01,10.0,-1.0,21.0,-4.0,0.0,0.0,2014-01-01,0.0,2014-01-01
昭通,2013-12,7.0,0.0,18.0,-3.0,0.0,0.0,2013-12-01,0.0,2013-12-01
昭通,2013-11,15.0,5.0,24.0,-1.0,0.0,0.0,2013-11-01,0.0,2013-11-01
昭通,2013-10,16.0,8.0,25.0,5.0,0.0,0.0,2013-10-01,0.0,2013-10-01
昭通,2013-09,22.0,14.0,28.0,9.0,0.0,0.0,2013-09-01,0.0,2013-09-01
昭通,2013-08,25.0,16.0,28.0,15.0,0.0,0.0,2013-08-01,0.0,2013-08-01
昭通,2013-07,27.0,18.0,30.0,16.0,0.0,0.0,2013-07-01,0.0,2013-07-01
昭通,2013-06,26.0,17.0,32.0,10.0,0.0,0.0,2013-06-01,0.0,2013-06-01
昭通,2013-05,22.0,13.0,30.0,9.0,0.0,0.0,2013-05-01,0.0,2013-05-01
昭通,2013-04,20.0,9.0,28.0,4.0,0.0,0.0,2013-04-01,0.0,2013-04-01
昭通,2013-03,18.0,6.0,26.0,2.0,0.0,0.0,2013-03-01,0.0,2013-03-01
昭通,2013-02,19.0,3.0,25.0,-1.0,0.0,0.0,2013-02-01,0.0,2013-02-01
昭通,2013-01,9.0,-1.0,22.0,-5.0,0.0,0.0,2013-01-01,0.0,2013-01-01
昭通,2012-12,11.0,0.0,20.0,-6.0,0.0,0.0,2012-12-01,0.0,2012-12-01
昭通,2012-11,17.0,4.0,22.0,-1.0,0.0,0.0,2012-11-01,0.0,2012-11-01
昭通,2012-10,18.0,9.0,23.0,8.0,0.0,0.0,2012-10-01,0.0,2012-10-01
昭通,2012-09,20.0,13.0,28.0,10.0,0.0,0.0,2012-09-01,0.0,2012-09-01
昭通,2012-08,25.0,16.0,30.0,14.0,0.0,0.0,2012-08-01,0.0,2012-08-01
昭通,2012-07,25.0,16.0,29.0,14.0,0.0,0.0,2012-07-01,0.0,2012-07-01
昭通,2012-06,21.0,14.0,28.0,11.0,0.0,0.0,2012-06-01,0.0,2012-06-01
昭通,2012-05,22.0,12.0,29.0,8.0,0.0,0.0,2012-05-01,0.0,2012-05-01
昭通,2012-04,21.0,9.0,30.0,6.0,0.0,0.0,2012-04-01,0.0,2012-04-01
昭通,2012-03,17.0,3.0,28.0,-1.0,0.0,0.0,2012-03-01,0.0,2012-03-01
昭通,2012-02,13.0,0.0,20.0,-3.0,0.0,0.0,2012-02-01,0.0,2012-02-01
昭通,2012-01,7.0,-2.0,17.0,-5.0,0.0,0.0,2012-01-01,0.0,2012-01-01
昭通,2011-12,7.0,0.0,17.0,-2.0,0.0,0.0,2011-12-01,0.0,2011-12-01
昭通,2011-11,17.0,4.0,21.0,-1.0,0.0,0.0,2011-11-01,0.0,2011-11-01
昭通,2011-10,18.0,9.0,28.0,6.0,0.0,0.0,2011-10-01,0.0,2011-10-01
昭通,2011-09,22.0,13.0,30.0,9.0,0.0,0.0,2011-09-01,0.0,2011-09-01
昭通,2011-08,27.0,15.0,31.0,11.0,0.0,0.0,2011-08-01,0.0,2011-08-01
昭通,2011-07,26.0,16.0,32.0,11.0,0.0,0.0,2011-07-01,0.0,2011-07-01
昭通,2011-06,25.0,15.0,29.0,11.0,0.0,0.0,2011-06-01,0.0,2011-06-01
昭通,2011-05,22.0,12.0,31.0,7.0,0.0,0.0,2011-05-01,0.0,2011-05-01
昭通,2011-04,20.0,9.0,28.0,5.0,0.0,0.0,2011-04-01,0.0,2011-04-01
昭通,2011-03,12.0,3.0,22.0,-2.0,0.0,0.0,2011-03-01,0.0,2011-03-01
昭通,2011-02,13.0,1.0,25.0,-4.0,0.0,0.0,2011-02-01,0.0,2011-02-01
昭通,2011-01,3.0,-3.0,12.0,-5.0,0.0,0.0,2011-01-01,0.0,2011-01-01
株洲,2022-04,23.0,14.0,33.0,9.0,52.0,12.0,2022-04-15,93.0,2022-04-19
株洲,2022-03,19.0,10.0,30.0,6.0,89.0,10.0,2022-03-21,169.0,2022-03-10
株洲,2022-02,7.0,3.0,21.0,0.0,74.0,14.0,2022-02-17,134.0,2022-02-13
株洲,2022-01,8.0,3.0,15.0,0.0,126.0,26.0,2022-01-26,227.0,2022-01-04
株洲,2021-12,13.0,5.0,20.0,-2.0,135.0,34.0,2021-12-25,236.0,2021-12-08
株洲,2021-11,18.0,9.0,23.0,4.0,119.0,20.0,2021-11-07,219.0,2021-11-17
株洲,2021-10,21.0,15.0,37.0,10.0,74.0,9.0,2021-10-16,139.0,2021-10-28
株洲,2021-09,34.0,24.0,38.0,18.0,52.0,26.0,2021-09-29,78.0,2021-09-09
株洲,2021-08,33.0,25.0,38.0,20.0,37.0,10.0,2021-08-05,64.0,2021-08-03
株洲,2021-07,34.0,27.0,37.0,24.0,31.0,18.0,2021-07-04,45.0,2021-07-17
株洲,2021-06,31.0,24.0,36.0,17.0,41.0,14.0,2021-06-14,68.0,2021-06-06
株洲,2021-05,26.0,19.0,35.0,15.0,58.0,11.0,2021-05-29,106.0,2021-05-01
株洲,2021-04,17.0,13.0,32.0,10.0,54.0,14.0,2021-04-24,95.0,2021-04-20
株洲,2021-03,16.0,11.0,30.0,6.0,88.0,16.0,2021-03-19,160.0,2021-03-21
株洲,2021-02,15.0,8.0,27.0,5.0,238.0,20.0,2021-02-25,456.0,2021-02-11
株洲,2021-01,11.0,3.0,21.0,-2.0,168.0,55.0,2021-01-08,282.0,2021-01-05
株洲,2020-12,9.0,4.0,17.0,-2.0,134.0,40.0,2020-12-13,228.0,2020-12-27
株洲,2020-11,17.0,11.0,30.0,6.0,122.0,16.0,2020-11-21,228.0,2020-11-13
